image,Data_,Data_Label,Data_Description
http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20Raimbach%20by%20Sir%20David%20Wilkie.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59386,Abraham Raimbach,British engraver
http://commons.wikimedia.org/wiki/Special:FilePath/Edna%20Lyall%20001.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59367,Ada Ellen Bayly,British writer (1857-1903)
http://commons.wikimedia.org/wiki/Special:FilePath/AL%20Rowse%201926.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61354,A. L. Rowse,British historian
http://commons.wikimedia.org/wiki/Special:FilePath/L%27esperance%20-%20Alain%20Chartier%20-%20BNF.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59892,Alain Chartier,French poet
http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Grey.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59980,"Albert Grey, 4th Earl Grey",British politician and Governor General of Canada (1851-1917)
http://commons.wikimedia.org/wiki/Special:FilePath/Agnes%20Strickland%20by%20John%20Hayes.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59981,Agnes Strickland,English writer and editor
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Adrian%20Boult%20by%20Ishibashi%20Kazunori%20%28Royal%20College%20of%20Music%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62306,Adrian Boult,British conductor
http://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Noreen%201917.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60118,Adolf Noreen,Swedish linguist (1854-1925)
http://commons.wikimedia.org/wiki/Special:FilePath/Alan%20Heusaff.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60413,Alan Heusaff,French linguist and Breton nationalist
http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Sedgwick.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61884,Adam Sedgwick,English geologist (1785-1873)
http://commons.wikimedia.org/wiki/Special:FilePath/Griffith%20Hughes%20%28Diwygwyr%20Cymru%29%20%28crop%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63302,Griffith Hughes,Welsh Congregational minister
http://commons.wikimedia.org/wiki/Special:FilePath/Griffith%20Pennar%20Griffiths.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63298,Griffith Pennar Griffiths,Congregational minister (1860 -1918)
http://commons.wikimedia.org/wiki/Special:FilePath/Ben%20Davies%20%28Capel%20Iwan%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64715,Ben Davies,"Independent minister, popular preacher, and author (1840 -1930)"
http://commons.wikimedia.org/wiki/Special:FilePath/Al-RaziInGerardusCremonensis1250.JPG,https://snarc-llgc.wikibase.cloud/entity/Q70233,Abu Bakr al-Razi,"Persian polymath, physician, chemist and philosopher (854-925)"
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20John%20Roberts%20%284671886%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63872,John Roberts,Welsh musician
http://commons.wikimedia.org/wiki/Special:FilePath/Reverend%20Thomas%20Rees%20%281825%E2%80%931908%29%20%28gcf10118%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65823,Thomas Rees,minister (1825 -1908)
http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Ellis%2C%20Ysgoldy.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64821,Robert Ellis,Calvinistic Methodist minister (1808 -1881)
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Revd.%20Robert%20G.%20Jones%20%284672941%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64876,Robert Jones,Welsh cleric (1769-1835)
http://commons.wikimedia.org/wiki/Special:FilePath/Self%20portrait%20%284703026%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64831,Robert Hughes,Welsh Calvinistic Methodist minister
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Y%20Parchg.%20John%20Hughes%2C%20Pont%20Robert%20%284670916%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63545,John Hughes,"Welsh Calvinistic Methodist minister, author and hymn-writer (1775-1854)"
http://commons.wikimedia.org/wiki/Special:FilePath/Evans%20Jones%2C%20Yr%20Herald.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63530,John Evans Jones,Welsh journalist
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Davies%20%28Western%20Mail%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65746,William Davies,"Welsh journalist and editor, born 1860"
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Parch%20Thos.%20Phillips%20D.%20D%20%284673602%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65819,Thomas Phillips,"Calvinistic Methodist minister, and Welsh secretary of the British and Foreign Bible Society (1806 -1870)"
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20William%20Evans%2C%20M.A%20%284674389%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65910,William Evans,Welsh Calvinistic Methodist minister and author (1838–1921)
http://commons.wikimedia.org/wiki/Special:FilePath/Morris%20Davies%20%28Meurig%20Ebrill%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64218,Morris Davies,"Welsh poet, called Meurig Ebrill"
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20W.%20Griffith%2C%20Caergybi%20%284672889%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65911,William Griffith,Independent minister and hymn-writer (1801 -1881)
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20John%20Jones%20%284670313%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q50116,John Jones,"Welsh printer, publisher and poet"
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Pamplin%20%281806%E2%80%931899%29%20%28gcf10114%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65051,William Pamplin,"English botanist, publisher and bookseller (1806-1899)"
http://commons.wikimedia.org/wiki/Special:FilePath/John%20Roberts%20Llangwm.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66741,John Roberts,Calvinistic Methodist minister (1753 -1834)
http://commons.wikimedia.org/wiki/Special:FilePath/Alan%20Payan%20Pryce-Jones.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63993,Alan Payan Pryce-Jones,British man of letters
http://commons.wikimedia.org/wiki/Special:FilePath/Ada%20Crone%20door%20Jacob%20Merkelbach.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66800,Ada Helena Crone,"Dutch feminist, wife of A.E. von Saher, owner/creator of the poesiealbum of Ada Helena Crone"
http://commons.wikimedia.org/wiki/Special:FilePath/Llew%20Tegid.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64288,Lewis Davies Jones,eisteddfodwr (1851 -1928)
http://commons.wikimedia.org/wiki/Special:FilePath/Barnwr%20%28Judge%29%20David%20Lewis.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66170,David Lewis,Welsh lawyer (1848-1897)
http://commons.wikimedia.org/wiki/Special:FilePath/Mather%20Brown%20%281761-1831%29%20-%20The%20Reverend%20Alban%20Thomas%20Gwynne%20%281751%E2%80%931819%29%20-%20864495%20-%20National%20Trust.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66025,Alban Thomas Jones Gwynne,vicar and property developer
http://commons.wikimedia.org/wiki/Special:FilePath/Parch%20Dr%20Owen%20Evans%20DD%2C%20Fetter%20Lane.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64645,Owen Evans,Welsh Congregational minister and author (1829 -1920)
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20John%20Matthews%20Esq.%20%284670402%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64541,John Matthews,surveyor and public man (1773 -1848)
http://commons.wikimedia.org/wiki/Special:FilePath/Moses%20Owen%20Jones.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64634,Moses Owen Jones,"schoolmaster, musician, and eisteddfodwr (1842 -1908)"
http://commons.wikimedia.org/wiki/Special:FilePath/Revd%20Owen%20Jones%2C%20Llanfair%20Caereinion.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64651,Owen Jones,pioneer in Sunday school work (1787 -1828)
http://commons.wikimedia.org/wiki/Special:FilePath/The%20collected%20poems%2C%20lyrical%20and%20narrative%2C%20of%20A.%20Mary%20F.%20Robinson%20-%20Frontispiece.png,https://snarc-llgc.wikibase.cloud/entity/Q64378,Agnes Mary Frances Duclaux,Anglo-French writer (1857-1944)
http://commons.wikimedia.org/wiki/Special:FilePath/Y%20Parch%20Evan%20Richardson.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65972,Evan Richardson,Welsh Calvinistic Methodist minister
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20John%20Prichard%20%284672994%29%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64519,John Prichard,Welsh Calvinistic Methodist minister and author
http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Phillips.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66351,Thomas Phillips,Welsh Baptist minister (1868-1936)
http://commons.wikimedia.org/wiki/Special:FilePath/David%20Jones%20%28Dewi%20Arfon%2C%201833-1869%29%20NLW3365388.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65553,D. H. Jones,"Welsh minister, schoolmaster and poet (called ""Dewi Arfon"")"
http://commons.wikimedia.org/wiki/Special:FilePath/D%20Tudor%20Evans%20%28ap%20Tudor%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66481,David Tudor Evans,Welsh journalist and newspaper proprietor (1822-1896)
http://commons.wikimedia.org/wiki/Special:FilePath/Parch.%20William%20Morgan%20D.D.%20%281801-1872%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65572,William Morgan,Welsh Baptist minister
http://commons.wikimedia.org/wiki/Special:FilePath/Tom%20Price%2C%20Merthyr.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67822,Thomas Price,"Welsh composer, adjudicator and teacher of music (1857-1925)"
http://commons.wikimedia.org/wiki/Special:FilePath/First%20Reading%20of%20%27Tigers%20Are%20Coming%27%2C%20by%20Alan%20Plater.tif,https://snarc-llgc.wikibase.cloud/entity/Q70382,Alan Plater,English screenwriter
http://commons.wikimedia.org/wiki/Special:FilePath/Adrian%20Hodges%202010.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70458,Adrian Hodges,British television writer
http://commons.wikimedia.org/wiki/Special:FilePath/Aileen%20Mary%20Roberts%2C%202nd%20Countess%20Roberts.png,https://snarc-llgc.wikibase.cloud/entity/Q70464,"Aileen Roberts, 2nd Countess Roberts",British noble (1870-1944)
http://commons.wikimedia.org/wiki/Special:FilePath/Hitler%20portrait%20crop.jpg,https://snarc-llgc.wikibase.cloud/entity/Q69603,Adolf Hitler,dictator of Germany from 1933 to 1945
http://commons.wikimedia.org/wiki/Special:FilePath/Ada%20Lovelace%20portrait.jpg,https://snarc-llgc.wikibase.cloud/entity/Q69665,Ada Lovelace,"1815-1852 British mathematician, considered the first computer programmer"
http://commons.wikimedia.org/wiki/Special:FilePath/Abel%20Rous%20Dottin%20Hall.jpg,https://snarc-llgc.wikibase.cloud/entity/Q69970,Abel Rous Dottin,plantation owner and British Member of Parliament (died 1852)
http://commons.wikimedia.org/wiki/Special:FilePath/AdamSmith.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70023,Adam Smith,Scottish moral philosopher and political economist (1723-1790)
http://commons.wikimedia.org/wiki/Special:FilePath/Festival%20de%20Cornouaille%202016%20-%20Alan%20Stivell%20-%2001.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70032,Alan Stivell,Breton musician
http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20Lincoln%20O-77%20matte%20collodion%20print.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70106,Abraham Lincoln,president of the United States from 1861 to 1865
http://commons.wikimedia.org/wiki/Special:FilePath/Aeschylusathens.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70131,Aeschylus,ancient Athenian playwright
http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Camus%2C%20gagnant%20de%20prix%20Nobel%2C%20portrait%20en%20buste%2C%20pos%C3%A9%20au%20bureau%2C%20faisant%20face%20%C3%A0%20gauche%2C%20cigarette%20de%20tabagisme.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70167,Albert Camus,"French philosopher, author, and journalist"
http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Clarke.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70357,Adam Clarke,British theologian
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Alan%20James%20Gulston%20%28of%20Derwydd%20Estate%2C%20Carmarthenshire%29%20%284672281%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q69020,Alan James Gulston,(1813-1886)
http://commons.wikimedia.org/wiki/Special:FilePath/W.%20Bramwell%20Booth%20%26%20wife%20LCCN2014719302.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58150,Florence Eleanor Soper,British Salvation army clergy
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Ann%20Hasseltine%20Judson%20%284673541%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58889,Ann Hasseltine Judson,American missionary
http://commons.wikimedia.org/wiki/Special:FilePath/Angharad%20Mair%20%28crop%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59786,Angharad Mair,Welsh television presenter and producer
http://commons.wikimedia.org/wiki/Special:FilePath/Ann%20of%20Swansea%20by%20William%20Watkeys%20%281835%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59779,Ann Hatton,British writer
http://commons.wikimedia.org/wiki/Special:FilePath/Angharad%20Tomos.JPG,https://snarc-llgc.wikibase.cloud/entity/Q61801,Angharad Tomos,Welsh writer and language activist
http://commons.wikimedia.org/wiki/Special:FilePath/Ann%21%2C%20album%20cover.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61935,Ann Griffiths,Welsh hymn writer
http://commons.wikimedia.org/wiki/Special:FilePath/Official%20portrait%20of%20Baroness%20Gale%20crop%202%2C%202022.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64760,"Anita Gale, Baroness Gale",British Baroness (born 1940)
http://commons.wikimedia.org/wiki/Special:FilePath/Stbrigid.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57595,Brigit of Kildare,Irish abbess and saint
http://commons.wikimedia.org/wiki/Special:FilePath/2016%20Bonnie%20Tyler%20-%20by%202eight%20-%20DSC8647.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57656,Bonnie Tyler,Welsh singer
http://commons.wikimedia.org/wiki/Special:FilePath/Martinu%201945.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57820,Bohuslav Martinů,Czech composer
http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Hepworth%20%281966%29%20by%20Erling%20Mandelmann.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57818,Barbara Hepworth,English sculptor
http://commons.wikimedia.org/wiki/Special:FilePath/Laszlo%20-%20The%20Rt.%20Hon.%20Sir%20Austen%20Chamberlain.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57910,Austen Chamberlain,British politician (1863-1937)
http://commons.wikimedia.org/wiki/Special:FilePath/Boethius%20initial%20consolation%20philosophy.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57762,Boethius,Roman senator and philosopher of the early 6th century
http://commons.wikimedia.org/wiki/Special:FilePath/Dame%20Barbara%20Cartland%20Allan%20Warren.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58001,Barbara Cartland,English writer and media personality (1901-2000)
http://commons.wikimedia.org/wiki/Special:FilePath/Augustus%20John%20by%20George%20Charles%20Beresford%20%281902%29%20%28NPG%20x13487%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57967,Augustus John,Welsh painter (1878–1961)
http://commons.wikimedia.org/wiki/Special:FilePath/Basil%20Liddell%20Hart.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58710,B. H. Liddell Hart,British historian and theoretician of war (1895-1970)
http://commons.wikimedia.org/wiki/Special:FilePath/Austen%20Henry%20Layard.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58470,Austen Henry Layard,British politician (1817–1894)
http://commons.wikimedia.org/wiki/Special:FilePath/Brian%20Friel.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58525,Brian Friel,"Irish dramatist, author and theatre director (1929–2015)"
http://commons.wikimedia.org/wiki/Special:FilePath/Augusto%20Pierantoni%2001.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59078,Augusto Pierantoni,Italian politician and lawyer (1840-1911)
http://commons.wikimedia.org/wiki/Special:FilePath/BrianWalton.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59140,Brian Walton,British bishop
http://commons.wikimedia.org/wiki/Special:FilePath/Appiani-Asioli.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59251,Bonifacio Asioli,Italian composer (1769-1832)
http://commons.wikimedia.org/wiki/Special:FilePath/Andrew%20Bonar%20Law%2001.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58265,Bonar Law,former Prime Minister of the United Kingdom (1858-1923)
http://commons.wikimedia.org/wiki/Special:FilePath/Brychan%20%28straightened%29%20Eglwys%20Aberhonddu%20%28Brecon%2C%20Wales%29%2002.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59644,Brychan Brycheiniog,King of Brycheiniog in South Wales
http://commons.wikimedia.org/wiki/Special:FilePath/Mme%20Barbara%20Castle%2C%20Ministre%20britannique%20du%20d%C3%A9veloppement%20outre-mer.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60546,Barbara Castle,British politician (1910–2002)
http://commons.wikimedia.org/wiki/Special:FilePath/Basil%20Dean.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60608,Basil Dean,British actor and filmmaker
http://commons.wikimedia.org/wiki/Special:FilePath/Bryn%20Terfel%20in%20Stockholm%202013-22.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59390,Bryn Terfel,Welsh bass-baritone
http://commons.wikimedia.org/wiki/Special:FilePath/Brendan%20Bracken%201947.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59977,"Brendan Bracken, 1st Viscount Bracken",Irish-born British politician and peer (1901-1958)
http://commons.wikimedia.org/wiki/Special:FilePath/Augustus%20Wollaston%20Franks.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60162,Augustus Wollaston Franks,British museum administrator
http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Rawdon%20Hastings.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60100,"Barbara Rawdon-Hastings, Marchioness of Hastings",British fossil collector and geological author (1810-1858)
http://commons.wikimedia.org/wiki/Special:FilePath/J.L.%20and%20Barbara%20Hammond%20%284624453191%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63572,Barbara Hammond,English suffragist and social historian
http://commons.wikimedia.org/wiki/Special:FilePath/Barlaam%2C%20Carrying%20a%20Should.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62464,Barlaam of Seminara,Italian theologian
http://commons.wikimedia.org/wiki/Special:FilePath/Augustus%20Keppel%20BHC2821.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60199,"Augustus Keppel, 1st Viscount Keppel",Royal Navy admiral (1725-1786)
http://commons.wikimedia.org/wiki/Special:FilePath/Augustus%20Frederick%20FitzGerald.png,https://snarc-llgc.wikibase.cloud/entity/Q60187,"Augustus FitzGerald, 3rd Duke of Leinster",Irish peer
http://commons.wikimedia.org/wiki/Special:FilePath/Capt%20augustus%20phillimore.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60192,Augustus Phillimore,British Royal Navy admiral (1822-1897)
http://commons.wikimedia.org/wiki/Special:FilePath/BarbaraCookApr2011.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60398,Barbara Cook,American actress and singer (1927-2017)
http://commons.wikimedia.org/wiki/Special:FilePath/Brian%20Price.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60390,Brian Price,Welsh rugby union player
http://commons.wikimedia.org/wiki/Special:FilePath/Bowyer%20Edward%20Sparke.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60379,Bowyer Sparke,British bishop
